dt,dataset,series_id,geo,value,source,ingest_ts
2000-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
